Scenario;Response;Mean;Median;Minimum;Maximum;HalfWidth;Mean Confidence Interval Start;Mean Confidence Interval End;Upper Percentile;Upper Percentile Confidence Interval Start;Upper Percentile Confidence Interval End;Lower Percentile;Lower Percentile Confidence Interval Start;Lower Percentile Confidence Interval End
Scenario7;OrdersS3;0;0;0;0;0;0;0;0;0;0;0;0;0
Scenario7;OrdersS2;21,25;21;19;24;0,263972579498843;20,9860274205012;21,5139725794988;22;22;23;20;20;21
Scenario7;OrdersS1;2,63;3;0;7;0,276476957777349;2,35352304222265;2,90647695777735;3;3;4;2;1;2
Scenario7;OrderFillRate;91,0827261959942;92,4812030075188;45,6375838926174;98,5401459854015;1,4534386777214;89,6292875182728;92,5361648737156;94,5736434108527;93,75;95,0354609929078;90,4;89,2307692307692;91,0344827586207
Scenario8;NumberBackordered;11,9693182897645;2,16265243732738;0,0418105547565961;240,689272321103;7,33846172761169;4,6308565621528;19,3077800173762;5,14109064950961;3,60333675399789;9,08237872248712;1,02866689048174;0,619100807494989;1,31637599258843
Scenario8;Costs;415135;409500;318500;588000;11240,3980459586;403894,601954041;426375,398045959;451500;434000;472500;374500;360500;388500
Scenario8;AvarageQInStock;549,943417548055;564,403667397023;124,349744593848;623,924308314781;15,1098723636448;534,83354518441;565,0532899117;582,239521916492;576,828192001543;592,661839086673;543,269118280437;535,601889092987;553,981370212892
Scenario8;AvarageLeadTime;173,681562630656;172,538485591609;154,494351068924;196,914000237688;1,73384452896076;171,947718101695;175,415407159617;179,830640782849;176,660940771975;182,886868923549;168,041776362872;165,618865918744;169,258475496445
Scenario8;OrdersS3;0;0;0;0;0;0;0;0;0;0;0;0;0
Scenario8;OrdersS2;24,99;25;21;28;0,305693862013498;24,6843061379865;25,2956938620135;26;26;26;24;24;24
Scenario8;OrdersS1;2,8;2;0;9;0,382225778113598;2,4177742218864;3,1822257781136;4;3;5;1;1;2
Scenario8;OrderFillRate;93,0819373962141;95,8333333333333;25,8620689655172;99,2481203007519;2,2640270947964;90,8179103014177;95,3459644910105;97,3451327433628;96,8992248062015;97,7272727272727;93,8356164383562;92,3076923076923;94,5736434108527
Scenario9;NumberBackordered;5,95403860436499;1,00972059440704;0;120,501001678878;3,59651446923327;2,35752413513172;9,55055307359826;4,06244423564221;2,14038813892492;5,49310601735359;0,453823801805686;0,221401540476104;0,571415113163064
Scenario9;Costs;413250;414000;276000;564000;9741,71600876635;403508,283991234;422991,716008766;444000;432000;456000;381000;369000;393000
Scenario9;AvarageQInStock;597,488624688853;613,85222978373;185,973968442466;671,709185174358;15,0632703314533;582,4253543574;612,551895020307;625,959524536007;620,792453832091;637,274533482755;597,657967695624;582,009316572858;601,715644719014
Scenario9;AvarageLeadTime;175,551160236369;174,266454741627;155,412740956074;200,626389215756;1,88851639628627;173,662643840083;177,439676632655;180,644236413958;179,001978127951;185,107309414057;169,516335843711;166,807487209731;170,794285325607
Scenario9;OrdersS3;0;0;0;0;0;0;0;0;0;0;0;0;0
Scenario9;OrdersS2;29,88;30;24;35;0,382524608834041;29,497475391166;30,262524608834;31;31;31;29;28;29
Scenario9;OrdersS1;2,76;3;0;9;0,360375985477794;2,39962401452221;3,12037598547779;4;3;4;1;1;2
Scenario9;OrderFillRate;95,5836723935702;97,65625;41,0958904109589;100;1,81707760862364;93,7665947849465;97,4007500021938;99,0654205607477;98,4962406015038;99,21875;96;95,4198473282443;97,037037037037
Scenario10;NumberBackordered;10,9063228678085;9,56871328650506;0,686147061498672;34,9144978213181;1,38708578962238;9,51923707818614;12,2934086574309;15,3434392388424;12,3466004840057;17,4748468487116;5,95377156720206;4,75965064360159;7,16953014853703
Scenario10;Costs;390000;392000;288000;492000;7416,03638316073;382583,963616839;397416,036383161;416000;412000;428000;372000;356000;376000
Scenario10;AvarageQInStock;499,430972482711;502,111730346444;430,645977974637;571,598898189206;5,65365313772492;493,777319344986;505,084625620436;518,534301868739;511,621921225316;530,153006471539;480,320690800292;470,018961947601;486,564549728587
Scenario10;AvarageLeadTime;184,477344714168;183,383614533671;162,935157173107;209,322850022918;1,99329871692832;182,484045997239;186,470643431096;189,89006262962;187,442155018317;193,477539017373;178,384151930307;175,563441815631;180,057440381555
Scenario10;OrdersS3;2,59;3;0;8;0,292876472564489;2,29712352743551;2,88287647256449;3;3;4;2;1;2
Scenario10;OrdersS2;21,35;21;19;24;0,262422066353215;21,0875779336468;21,6124220663532;22;22;23;21;20;21
Scenario10;OrdersS1;0;0;0;0;0;0;0;0;0;0;0;0;0
Scenario10;OrderFillRate;89,662675800278;90,5109489051095;82,1705426356589;96,7479674796748;0,726866575229805;88,9358092250482;90,3895423755078;92,3076923076923;91,6030534351145;93,1297709923664;86,6666666666667;85,2941176470588;88,0597014925373
Scenario11;Costs;392700;388500;297500;518000;8136,84588768891;384563,154112311;400836,845887689;416500;406000;430500;367500;353500;374500
Scenario11;OrdersS3;2,63;3;0;8;0,309883642385625;2,32011635761438;2,93988364238562;4;3;4;1;1;2
Scenario11;OrdersS2;24,84;25;20;30;0,344868111812986;24,495131888187;25,184868111813;26;26;26;24;23;24
Scenario11;OrdersS1;0;0;0;0;0;0;0;0;0;0;0;0;0
Scenario11;AvarageQInStock;546,313162372405;547,191629436311;485,685183216971;597,510424648787;5,31573905395088;540,997423318454;551,628901426356;566,270589275705;557,618411484642;577,625988738953;530,402888036046;518,454896077704;536,827873423844
Scenario11;NumberBackordered;7,21630611767737;6,35458107259312;0,0418105547565961;23,2916750067119;1,10113384353932;6,11517227413805;8,31743996121668;9,64602328671148;8,70394701223731;11,6315387149095;2,72428351501433;2,1561870509631;4,08713566377592
Scenario11;AvarageLeadTime;186,429374935374;187,443781871974;161,635681125105;209,254017151043;1,97978644791756;184,449588487456;188,409161383291;193,187169035166;190,754724119599;195,364612385053;179,737323620442;177,35630034624;181,409148829771
Scenario11;OrderFillRate;93,5792651710065;94,2446043165468;83,3333333333333;99,2125984251969;0,693147496135237;92,8861176748713;94,2724126671418;96,2121212121212;95,3846153846154;96,875;91,8518518518518;90,1234567901235;92,6829268292683
Scenario12;Costs;390870;390000;276000;498000;8198,45959250883;382671,540407491;399068,459592509;423000;408000;432000;363000;360000;366000
Scenario12;OrdersS3;2,57;2;0;6;0,331023397964555;2,23897660203545;2,90102339796455;4;3;4;1;1;2
Scenario12;OrdersS2;29,56;30;22;34;0,422124169582191;29,1378758304178;29,9821241695822;31;30;32;28;28;29
Scenario12;OrdersS1;0;0;0;0;0;0;0;0;0;0;0;0;0
Scenario12;AvarageQInStock;593,003935103806;594,909504854695;515,629671371192;650,676256659727;5,75202991684951;587,251905186956;598,755965020655;615,20735919355;610,684138999779;618,693615591893;570,768345934778;566,570124825311;578,448280459212
Scenario12;NumberBackordered;4,09661186522188;2,59384015640876;0;18,9185217707426;0,792810678303167;3,30380118691871;4,88942254352505;5,76109000569233;4,92852900648007;6,9200522208066;1,33591217728164;0,878486191799869;1,71506019973737
Scenario12;AvarageLeadTime;187,823634687398;186,202558740511;163,670505518656;222,803794326212;2,4020043677274;185,42163031967;190,225639055125;195,593345816246;192,393114549489;199,090086909665;178,941195172413;177,341259166432;180,241582739545
Scenario12;OrderFillRate;95,9342284245275;96,3235294117647;86,5384615384615;100;0,514075567111033;95,4201528574165;96,4483039916385;97,9591836734694;97,5206611570248;98,4251968503937;94,2148760330578;93,4426229508197;95
Scenario13;Costs;336880;336000;240000;464000;9610,42034763214;327269,579652368;346490,420347632;368000;364000;380000;296000;292000;312000
Scenario13;OrdersS3;20,54;21;18;22;0,194646243220875;20,3453537567791;20,7346462432209;21;21;21;20;20;20
Scenario13;OrdersS2;0;0;0;0;0;0;0;0;0;0;0;0;0
Scenario13;OrdersS1;3,47;4;0;8;0,333724572065049;3,13627542793495;3,80372457206505;5;4;5;2;2;3
Scenario13;AvarageQInStock;347,755624286787;353,013814365441;138,637852381927;416,545839055935;8,30153311723079;339,454091169556;356,057157404018;374,729113006841;359,098926198681;382,919856091476;335,674569397331;325,458695241518;341,426739106767
Scenario13;NumberBackordered;65,3182728606694;56,9204210828531;30,8050507875773;347,156421489172;9,54061096264619;55,7776618980233;74,8588838233156;70,2022186829303;62,2107499519824;72,9262341295271;44,0290824495299;40,0931810267267;48,3493562378705
